"graph","type","k","min_km1","avg_km1","avg_imbalance","avg_time"
"sat14_SAT_dat.k80-24_1_rule_1.cnf.dual.hgr","SAT14dual",32,14929,14929,0.00529067164414,113.783
"sat14_SAT_dat.k80-24_1_rule_1.cnf.dual.hgr","SAT14dual",64,27059,27059,0.00327906067523,136.462
"sat14_SAT_dat.k80-24_1_rule_1.cnf.dual.hgr","SAT14dual",128,41222,41222,0.00393482318519,158.873
"sat14_SAT_dat.k80-24_1_rule_1.cnf.hgr","SAT14literal",2,2092,2092,0.0199999216243,22.188
"sat14_SAT_dat.k80-24_1_rule_1.cnf.hgr","SAT14literal",4,3836,3836,0.0094238917287,39.904
"sat14_SAT_dat.k80-24_1_rule_1.cnf.hgr","SAT14literal",8,9773,9773,0.0132830893764,54.806
"sat14_SAT_dat.k80-24_1_rule_1.cnf.hgr","SAT14literal",16,27779,27779,0.014922659243,76.195
"sat14_SAT_dat.k80-24_1_rule_1.cnf.hgr","SAT14literal",32,55005,55005,0.0112358141576,92.322
"sat14_SAT_dat.k80-24_1_rule_1.cnf.hgr","SAT14literal",64,89638,89638,0.0130664860933,106.339
"sat14_SAT_dat.k80-24_1_rule_1.cnf.hgr","SAT14literal",128,158019,158019,0.013392185384,129.181
"sat14_SAT_dat.k80-24_1_rule_1.cnf.primal.hgr","SAT14primal",2,1172,1172,0,17.449
"sat14_SAT_dat.k80-24_1_rule_1.cnf.primal.hgr","SAT14primal",4,4149,4149,0.00251423911835,30.022
"sat14_SAT_dat.k80-24_1_rule_1.cnf.primal.hgr","SAT14primal",8,11521,11521,0.0100260690149,48.2
"sat14_SAT_dat.k80-24_1_rule_1.cnf.primal.hgr","SAT14primal",16,30151,30151,0.00993340663957,64.192
"sat14_SAT_dat.k80-24_1_rule_1.cnf.primal.hgr","SAT14primal",32,53846,53846,0.0154435384235,81.114
"sat14_SAT_dat.k80-24_1_rule_1.cnf.primal.hgr","SAT14primal",64,97743,97743,0.0150234741784,95.371
"sat14_SAT_dat.k80-24_1_rule_1.cnf.primal.hgr","SAT14primal",128,165651,165651,0.0158134018581,107.87
"sat14_SAT_dat.k85-24_1_rule_2.cnf.dual.hgr","SAT14dual",2,686,686,0.00213860646194,23.435
"sat14_SAT_dat.k85-24_1_rule_2.cnf.dual.hgr","SAT14dual",4,2174,2174,0.01410241582,54.887
"sat14_SAT_dat.k85-24_1_rule_2.cnf.dual.hgr","SAT14dual",8,4931,4931,0.00640135945479,85.49
"sat14_SAT_dat.k85-24_1_rule_2.cnf.dual.hgr","SAT14dual",16,9462,9462,0.0040421834315,103.663
"sat14_SAT_dat.k85-24_1_rule_2.cnf.dual.hgr","SAT14dual",32,15663,15663,0.00527886024069,125.321
"sat14_SAT_dat.k85-24_1_rule_2.cnf.dual.hgr","SAT14dual",64,27207,27207,0.00322661004282,147.559
"sat14_SAT_dat.k85-24_1_rule_2.cnf.dual.hgr","SAT14dual",128,42838,42838,0.00450771055753,166.067
"sat14_SAT_dat.k85-24_1_rule_2.cnf.hgr","SAT14literal",2,1174,1174,1.47448695231e-06,22.162
"sat14_SAT_dat.k85-24_1_rule_2.cnf.hgr","SAT14literal",4,4171,4171,1.47448695231e-06,42.284
"sat14_SAT_dat.k85-24_1_rule_2.cnf.hgr","SAT14literal",8,11673,11673,0.00662044641567,60.66
"sat14_SAT_dat.k85-24_1_rule_2.cnf.hgr","SAT14literal",16,31969,31969,0.00993801275133,80.583
"sat14_SAT_dat.k85-24_1_rule_2.cnf.hgr","SAT14literal",32,53127,53127,0.0119255449656,100.025
"sat14_SAT_dat.k85-24_1_rule_2.cnf.hgr","SAT14literal",64,83334,83334,0.0145088232519,113.812
"sat14_SAT_dat.k85-24_1_rule_2.cnf.hgr","SAT14literal",128,156712,156712,0.0134943852034,139.341
"sat14_SAT_dat.k85-24_1_rule_2.cnf.primal.hgr","SAT14primal",2,1303,1303,0.00776057563656,18.512
"sat14_SAT_dat.k85-24_1_rule_2.cnf.primal.hgr","SAT14primal",4,3958,3958,0.0109507926177,31.975
"sat14_SAT_dat.k85-24_1_rule_2.cnf.primal.hgr","SAT14primal",8,9676,9676,0.00825740318907,53.848
"sat14_SAT_dat.k85-24_1_rule_2.cnf.primal.hgr","SAT14primal",16,24874,24874,0.00897215378179,65.159
"sat14_SAT_dat.k85-24_1_rule_2.cnf.primal.hgr","SAT14primal",32,52592,52592,0.0132025475338,80.395
"sat14_SAT_dat.k85-24_1_rule_2.cnf.primal.hgr","SAT14primal",64,83316,83316,0.0162242573567,99.004
"sat14_SAT_dat.k85-24_1_rule_2.cnf.primal.hgr","SAT14primal",128,162303,162303,0.0129230197099,116.383
"sat14_SAT_dat.k85-24_1_rule_3.cnf.dual.hgr","SAT14dual",2,698,698,0,33.792
"sat14_SAT_dat.k85-24_1_rule_3.cnf.dual.hgr","SAT14dual",4,1986,1986,0.00382939791337,54.491
"sat14_SAT_dat.k85-24_1_rule_3.cnf.dual.hgr","SAT14dual",8,5107,5107,0.0126321939299,82.702
"sat14_SAT_dat.k85-24_1_rule_3.cnf.dual.hgr","SAT14dual",16,9960,9960,0.0130725932253,109.922
"sat14_SAT_dat.k85-24_1_rule_3.cnf.dual.hgr","SAT14dual",32,14959,14959,0.00801912252294,135.703
"sat14_SAT_dat.k85-24_1_rule_3.cnf.dual.hgr","SAT14dual",64,27878,27878,0.00966796759155,154.27
"sat14_SAT_dat.k85-24_1_rule_3.cnf.dual.hgr","SAT14dual",128,42765,42765,0.00661921708185,187.713
"sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr","SAT14literal",2,1176,1176,0.018193694504,22.414
"sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr","SAT14literal",4,4919,4919,0.00994836346693,39.383
"sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr","SAT14literal",8,12458,12458,0.00994394000607,57.633
"sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr","SAT14literal",16,26286,26286,0.00918897558847,76.975
"sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr","SAT14literal",32,53188,53188,0.0117486080966,98.315
"sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr","SAT14literal",64,80569,80569,0.0160658676984,111.993
"sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr","SAT14literal",128,156413,156413,0.0143436821742,133.602
"sat14_SAT_dat.k85-24_1_rule_3.cnf.primal.hgr","SAT14primal",2,1482,1482,0,18.136
"sat14_SAT_dat.k85-24_1_rule_3.cnf.primal.hgr","SAT14primal",4,4474,4474,0.00859153456371,32.151
"sat14_SAT_dat.k85-24_1_rule_3.cnf.primal.hgr","SAT14primal",8,10461,10461,0.0123599553717,48.179
"sat14_SAT_dat.k85-24_1_rule_3.cnf.primal.hgr","SAT14primal",16,27150,27150,0.0124122541955,67.109
"sat14_SAT_dat.k85-24_1_rule_3.cnf.primal.hgr","SAT14primal",32,52678,52678,0.0129236204732,80.407
"sat14_SAT_dat.k85-24_1_rule_3.cnf.primal.hgr","SAT14primal",64,84599,84599,0.0138533773418,97.217
"sat14_SAT_dat.k85-24_1_rule_3.cnf.primal.hgr","SAT14primal",128,162862,162862,0.0131089624396,118.004
"sat14_SAT_dat.k90.debugged.cnf.dual.hgr","SAT14dual",2,650,650,0,35.897
"sat14_SAT_dat.k90.debugged.cnf.dual.hgr","SAT14dual",4,2107,2107,0.00996493133582,58.487
"sat14_SAT_dat.k90.debugged.cnf.dual.hgr","SAT14dual",8,4545,4545,0.00824263495583,98.874
"sat14_SAT_dat.k90.debugged.cnf.dual.hgr","SAT14dual",16,9782,9782,0.00735664617555,114.506
"sat14_SAT_dat.k90.debugged.cnf.dual.hgr","SAT14dual",32,15072,15072,0.00615293314074,134.81
"sat14_SAT_dat.k90.debugged.cnf.dual.hgr","SAT14dual",64,27935,27935,0.00739023816722,176.235
"sat14_SAT_dat.k90.debugged.cnf.dual.hgr","SAT14dual",128,43905,43905,0.00235141308729,190.818
"sat14_SAT_dat.k90.debugged.cnf.hgr","SAT14literal",2,1192,1192,0,23.906
"sat14_SAT_dat.k90.debugged.cnf.hgr","SAT14literal",4,4455,4455,0.00582358328531,45.637
"sat14_SAT_dat.k90.debugged.cnf.hgr","SAT14literal",8,9342,9342,0.00616319951897,60.053
"sat14_SAT_dat.k90.debugged.cnf.hgr","SAT14literal",16,29616,29616,0.00994349024302,85.005
"sat14_SAT_dat.k90.debugged.cnf.hgr","SAT14literal",32,54257,54257,0.0123151612329,100.735
"sat14_SAT_dat.k90.debugged.cnf.hgr","SAT14literal",64,81653,81653,0.0142971672902,116.707
"sat14_SAT_dat.k90.debugged.cnf.hgr","SAT14literal",128,163851,163851,0.0162123641546,141.834
"sat14_SAT_dat.k90.debugged.cnf.primal.hgr","SAT14primal",2,1171,1171,0.0119172348724,19.117
"sat14_SAT_dat.k90.debugged.cnf.primal.hgr","SAT14primal",4,3829,3829,0,36.979
"sat14_SAT_dat.k90.debugged.cnf.primal.hgr","SAT14primal",8,13122,13122,0.0144378191872,49.509
"sat14_SAT_dat.k90.debugged.cnf.primal.hgr","SAT14primal",16,30386,30386,0.0138014262205,69.081
"sat14_SAT_dat.k90.debugged.cnf.primal.hgr","SAT14primal",32,56614,56614,0.00976412506857,87.581
"sat14_SAT_dat.k90.debugged.cnf.primal.hgr","SAT14primal",64,87384,87384,0.00991750043883,102.54
"sat14_SAT_dat.k90.debugged.cnf.primal.hgr","SAT14primal",128,168032,168032,0.0122871686853,120.94
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr","SAT14dual",2,726,726,0.00713400336174,26.91
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr","SAT14dual",4,1984,1984,0.00650280542411,67.822
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr","SAT14dual",8,4675,4675,0.00500715023174,78.8
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr","SAT14dual",16,10453,10453,0.00456978060282,122.239
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr","SAT14dual",32,15856,15856,0.00608065482344,138.303
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr","SAT14dual",64,26727,26727,0.00491963187582,176.687
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr","SAT14dual",128,44410,44410,0.00298994868315,193.551
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr","SAT14literal",2,1180,1180,0,23.741
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr","SAT14literal",4,4126,4126,6.19474975188e-05,46.643
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr","SAT14literal",8,9021,9021,0.00474490844963,70.076
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr","SAT14literal",16,24751,24751,0.0154051360998,91.002
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr","SAT14literal",32,54312,54312,0.0143822688978,113.453
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr","SAT14literal",64,83523,83523,0.0124209194433,129.654
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr","SAT14literal",128,165657,165657,0.0157739350485,154.138
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr","SAT14primal",2,1190,1190,0.0194237672005,20.62
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr","SAT14primal",4,4308,4308,0.01837576425,35.629
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr","SAT14primal",8,12082,12082,0.00661787241116,55.817
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr","SAT14primal",16,26620,26620,0.0143369175627,69.415
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr","SAT14primal",32,58591,58591,0.0114901928191,89.679
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr","SAT14primal",64,94428,94428,0.0132147606383,109.189
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr","SAT14primal",128,169181,169181,0.014295212766,125.908
"sat14_slp-synthesis-aes-top29.cnf.dual.hgr","SAT14dual",2,1135,1135,0.0149639109561,1.819
"sat14_slp-synthesis-aes-top29.cnf.dual.hgr","SAT14dual",4,2805,2805,0.0105922130065,2.761
"sat14_slp-synthesis-aes-top29.cnf.dual.hgr","SAT14dual",8,5054,5054,0.008531882297,4.221
"sat14_slp-synthesis-aes-top29.cnf.dual.hgr","SAT14dual",16,6929,6929,0.00966770563685,4.885
"sat14_slp-synthesis-aes-top29.cnf.dual.hgr","SAT14dual",32,9050,9050,0.0095087163233,6.367
"sat14_slp-synthesis-aes-top29.cnf.dual.hgr","SAT14dual",64,12114,12114,0.0116205366575,7.278
"sat14_slp-synthesis-aes-top29.cnf.dual.hgr","SAT14dual",128,15176,15176,0.00675961132235,7.489
"sat14_slp-synthesis-aes-top29.cnf.hgr","SAT14literal",2,2731,2731,0.015547695741,1.521
"sat14_slp-synthesis-aes-top29.cnf.hgr","SAT14literal",4,13149,13149,0.00993705130634,3.091
"sat14_slp-synthesis-aes-top29.cnf.hgr","SAT14literal",8,25688,25688,0.0197473684211,13.125
"sat14_slp-synthesis-aes-top29.cnf.hgr","SAT14literal",16,36243,36243,0.0175157894737,19.92
"sat14_slp-synthesis-aes-top29.cnf.hgr","SAT14literal",32,48234,48234,0.01178848097,19.85
"sat14_slp-synthesis-aes-top29.cnf.hgr","SAT14literal",64,56924,56924,0.019198383294,19.818
"sat14_slp-synthesis-aes-top29.cnf.hgr","SAT14literal",128,68823,68823,0.0161616161616,17.121
"sat14_slp-synthesis-aes-top29.cnf.primal.hgr","SAT14primal",2,3517,3517,0.0199793679867,1.075
"sat14_slp-synthesis-aes-top29.cnf.primal.hgr","SAT14primal",4,12700,12700,0.00993684210526,2.554
"sat14_slp-synthesis-aes-top29.cnf.primal.hgr","SAT14primal",8,26612,26612,0.0133052631579,3.419
"sat14_slp-synthesis-aes-top29.cnf.primal.hgr","SAT14primal",16,42956,42956,0.019703603907,6.088
"sat14_slp-synthesis-aes-top29.cnf.primal.hgr","SAT14primal",32,50010,50010,0.015493432132,8.567
"sat14_slp-synthesis-aes-top29.cnf.primal.hgr","SAT14primal",64,60274,60274,0.0181818181818,8.442
"sat14_slp-synthesis-aes-top29.cnf.primal.hgr","SAT14primal",128,73363,73363,0.0188425302826,10.948
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.dual.hgr","SAT14dual",2,370,370,0,29.253
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.dual.hgr","SAT14dual",4,4107,4107,0.0099363215349,67.611
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.dual.hgr","SAT14dual",8,8577,8577,0.0132525636785,106.174
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.dual.hgr","SAT14dual",16,14463,14463,0.0099487264307,128.588
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.dual.hgr","SAT14dual",32,22419,22419,0.00793913331128,159.816
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.dual.hgr","SAT14dual",64,119517,119517,0.00985775719484,185.513
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.hgr","SAT14literal",2,13016,13016,0,14.02
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.hgr","SAT14literal",4,42596,42596,0.00993905031892,27.807
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.hgr","SAT14literal",8,100337,100337,0.00662221617454,38.38
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.hgr","SAT14literal",16,210818,210818,0.00542023858121,56.456
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.hgr","SAT14literal",32,363880,363880,0.00789223023541,68.414
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.hgr","SAT14literal",64,481794,481794,0.00689404934688,79.693
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.hgr","SAT14literal",128,590252,590252,0.00834542815675,83.126
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.primal.hgr","SAT14primal",2,13016,13016,0.000917760884589,12.971
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.primal.hgr","SAT14primal",4,44651,44651,0.0108693248413,27.228
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.primal.hgr","SAT14primal",8,109569,109569,0.0114995908799,37.756
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.primal.hgr","SAT14primal",16,235337,235337,0.0139761167625,52.116
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.primal.hgr","SAT14primal",32,392599,392599,0.0168067226891,65.539
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.primal.hgr","SAT14primal",64,562504,562504,0.0166283389351,78.216
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.primal.hgr","SAT14primal",128,759496,759496,0.0176865935621,89.794
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.dual.hgr","SAT14dual",2,370,370,0.000664954656543,50.481
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.dual.hgr","SAT14dual",4,2956,2956,0.0106219062861,99.845
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.dual.hgr","SAT14dual",8,9541,9541,0.0139293113501,165.048
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.dual.hgr","SAT14dual",16,16844,16844,0.0147579868796,217.296
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.dual.hgr","SAT14dual",32,58134,58134,0.0147579868796,281.324
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.dual.hgr","SAT14dual",64,106661,106661,0.0103017070266,310.233
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.dual.hgr","SAT14dual",128,235409,235409,0.011949186185,345.399
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.hgr","SAT14literal",2,13017,13017,0,22.096
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.hgr","SAT14literal",4,44679,44679,0.00991372709174,38.373
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.hgr","SAT14literal",8,97755,97755,0.0125444125294,61.81
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.hgr","SAT14literal",16,209187,209187,0.0141303312052,82.639
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.hgr","SAT14literal",32,433364,433364,0.00865777293765,109.976
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.hgr","SAT14literal",64,655174,655174,0.00980125238225,120.488
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.hgr","SAT14literal",128,820811,820811,0.00816726559948,137.038
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.primal.hgr","SAT14primal",4,43267,43267,0.0104999070805,38.755
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.primal.hgr","SAT14primal",8,108519,108519,0.0138317360023,59.015
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.primal.hgr","SAT14primal",32,477747,477747,0.0164595943506,104.458
"sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.primal.hgr","SAT14primal",64,722394,722394,0.0159286396942,121.536
"sat14_UCG-15-10p0.cnf.dual.hgr","SAT14dual",2,924,924,0.0199714863486,5.674
"sat14_UCG-15-10p0.cnf.dual.hgr","SAT14dual",4,2221,2221,0.0128529899506,10.346
"sat14_UCG-15-10p0.cnf.dual.hgr","SAT14dual",8,4319,4319,0.00338821283703,14.657
"sat14_UCG-15-10p0.cnf.dual.hgr","SAT14dual",16,7385,7385,0.00209973753281,17.867
"sat14_UCG-15-10p0.cnf.dual.hgr","SAT14dual",32,10980,10980,0.00127254795915,21.714
"sat14_UCG-15-10p0.cnf.dual.hgr","SAT14dual",64,15929,15929,0.00114525672838,24.495
"sat14_UCG-15-10p0.cnf.dual.hgr","SAT14dual",128,21861,21861,0,29.449
"sat14_UCG-15-10p0.cnf.hgr","SAT14literal",2,8862,8862,0.0182786095613,4.01
"sat14_UCG-15-10p0.cnf.hgr","SAT14literal",4,14226,14226,0.0099546421547,7.377
"sat14_UCG-15-10p0.cnf.hgr","SAT14literal",8,19081,19081,0.0091719182756,10.692
"sat14_UCG-15-10p0.cnf.hgr","SAT14literal",16,24289,24289,0.00991450246859,15.918
"sat14_UCG-15-10p0.cnf.hgr","SAT14literal",32,31953,31953,0.0118005940435,18.335
"sat14_UCG-15-10p0.cnf.hgr","SAT14literal",64,45960,45960,0.0110772194574,23.654
"sat14_UCG-15-10p0.cnf.hgr","SAT14literal",128,77388,77388,0.0154093097913,26.997
"sat14_UCG-15-10p0.cnf.primal.hgr","SAT14primal",2,4831,4831,0.019959458917,5.066
"sat14_UCG-15-10p0.cnf.primal.hgr","SAT14primal",4,12239,12239,0.019006141372,8.07
"sat14_UCG-15-10p0.cnf.primal.hgr","SAT14primal",8,22978,22978,0.0118412074018,14.118
"sat14_UCG-15-10p0.cnf.primal.hgr","SAT14primal",16,32792,32792,0.016296058441,19.291
"sat14_UCG-15-10p0.cnf.primal.hgr","SAT14primal",32,45222,45222,0.0160539412426,20.832
"sat14_UCG-15-10p0.cnf.primal.hgr","SAT14primal",64,65807,65807,0.0125200642055,26.121
"sat14_UCG-15-10p0.cnf.primal.hgr","SAT14primal",128,107857,107857,0.0173299101412,30.855
"sat14_UCG-15-10p1.cnf.dual.hgr","SAT14dual",2,898,898,0.0198857559982,4.942
"sat14_UCG-15-10p1.cnf.dual.hgr","SAT14dual",4,2139,2139,0.0111692817281,8.543
"sat14_UCG-15-10p1.cnf.dual.hgr","SAT14dual",8,4537,4537,0.00217420311924,11.955
"sat14_UCG-15-10p1.cnf.dual.hgr","SAT14dual",16,7618,7618,0.00230761985495,17.094
"sat14_UCG-15-10p1.cnf.dual.hgr","SAT14dual",32,11236,11236,0.0022919217607,18.672
"sat14_UCG-15-10p1.cnf.dual.hgr","SAT14dual",64,15773,15773,0.00213487379128,24.142
"sat14_UCG-15-10p1.cnf.dual.hgr","SAT14dual",128,21478,21478,0.00339068190381,27.739
"sat14_UCG-15-10p1.cnf.hgr","SAT14literal",2,9293,9293,0.0199997000045,5.603
"sat14_UCG-15-10p1.cnf.hgr","SAT14literal",4,14978,14978,0.0104097918042,7.644
"sat14_UCG-15-10p1.cnf.hgr","SAT14literal",8,19170,19170,0.00877982440351,11.616
"sat14_UCG-15-10p1.cnf.hgr","SAT14literal",16,24700,24700,0.0145194192232,15.262
"sat14_UCG-15-10p1.cnf.hgr","SAT14literal",32,32595,32595,0.0163186945044,19.093
"sat14_UCG-15-10p1.cnf.hgr","SAT14literal",64,47231,47231,0.0158374660054,21.917
"sat14_UCG-15-10p1.cnf.hgr","SAT14literal",128,77410,77410,0.0134357005758,28.112
"sat14_UCG-15-10p1.cnf.primal.hgr","SAT14primal",2,5682,5682,0.019999600008,6.868
"sat14_UCG-15-10p1.cnf.primal.hgr","SAT14primal",4,13611,13611,0.0187196256075,10.611
"sat14_UCG-15-10p1.cnf.primal.hgr","SAT14primal",8,23495,23495,0.00671973121075,14.104
"sat14_UCG-15-10p1.cnf.primal.hgr","SAT14primal",16,31839,31839,0.0191984641229,18.282
"sat14_UCG-15-10p1.cnf.primal.hgr","SAT14primal",32,45274,45274,0.0166373380259,23.636
"sat14_UCG-15-10p1.cnf.primal.hgr","SAT14primal",64,67034,67034,0.0150351887396,26.702
"sat14_UCG-15-10p1.cnf.primal.hgr","SAT14primal",128,109452,109452,0.0127959053103,31.858
"sat14_UCG-20-5p0.cnf.dual.hgr","SAT14dual",2,1264,1264,0.0116639819128,5.911
"sat14_UCG-20-5p0.cnf.dual.hgr","SAT14dual",4,3328,3328,0.00115900547252,11.159
"sat14_UCG-20-5p0.cnf.dual.hgr","SAT14dual",8,5517,5517,0.00177377632949,14.344
"sat14_UCG-20-5p0.cnf.dual.hgr","SAT14dual",16,8565,8565,0.0037356553522,19.06
"sat14_UCG-20-5p0.cnf.dual.hgr","SAT14dual",32,11732,11732,0.00024187696525,21.904
"sat14_UCG-20-5p0.cnf.dual.hgr","SAT14dual",64,16661,16661,0.000698736898683,28.398
"sat14_UCG-20-5p0.cnf.dual.hgr","SAT14dual",128,22848,22848,0.00236482854993,32.151
"sat14_UCG-20-5p0.cnf.hgr","SAT14literal",2,10111,10111,0.00762733372813,4.582
"sat14_UCG-20-5p0.cnf.hgr","SAT14literal",4,16292,16292,0.0120932552051,8.948
"sat14_UCG-20-5p0.cnf.hgr","SAT14literal",8,20935,20935,0.00703510427984,12.721
"sat14_UCG-20-5p0.cnf.hgr","SAT14literal",16,25802,25802,0.0136425162072,16.351
"sat14_UCG-20-5p0.cnf.hgr","SAT14literal",32,34615,34615,0.0183087554321,22.474
"sat14_UCG-20-5p0.cnf.hgr","SAT14literal",64,49695,49695,0.0118250463029,27.31
"sat14_UCG-20-5p0.cnf.hgr","SAT14literal",128,82196,82196,0.014245014245,32.263
"sat14_UCG-20-5p0.cnf.primal.hgr","SAT14primal",2,8787,8787,0.0199832582329,6.809
"sat14_UCG-20-5p0.cnf.primal.hgr","SAT14primal",4,19802,19802,0.0134646552799,9.728
"sat14_UCG-20-5p0.cnf.primal.hgr","SAT14primal",8,27698,27698,0.00865569566147,14.918
