"graph","type","k","min_km1","avg_km1","avg_imbalance","avg_time"
"mc2depi.mtx.hgr","SPM",4,2307,2307,0.02145796724402,111.9097
"mc2depi.mtx.hgr","SPM",8,4323,4330.2,0.02335803070183,152.5598
"mc2depi.mtx.hgr","SPM",16,7347,7366.3,0.0238673360718,188.6224
"mc2depi.mtx.hgr","SPM",32,11489,11524.5,0.02388486581878,221.7312
"mc2depi.mtx.hgr","SPM",64,17636,17695.5,0.0234635511744,255.102
"mc2depi.mtx.hgr","SPM",128,25908,25961.9,0.02346069603311,287.8667
"mixtank_new.mtx.hgr","SPM",2,2902,2949.1,0.0137726149943289,16.7103
"mixtank_new.mtx.hgr","SPM",4,6093,6204.6,0.015313751668891,31.8466
"mixtank_new.mtx.hgr","SPM",8,10959,11107.8,0.02130841121495,47.2188
"mixtank_new.mtx.hgr","SPM",16,17000,17261.9,0.02178323545114,62.6144
"mixtank_new.mtx.hgr","SPM",32,24473,24872.5,0.02187833511204,77.8938
"mixtank_new.mtx.hgr","SPM",64,36658,37138.4,0.01791044776121,94.659
"mixtank_new.mtx.hgr","SPM",128,53867,54285.9,0.01659574468083,111.7065
"mono_500Hz.mtx.hgr","SPM",2,7418,7481.2,0.019782775515025,109.1192
"mono_500Hz.mtx.hgr","SPM",4,15936,16309.1,0.019951361178675,187.2366
"mono_500Hz.mtx.hgr","SPM",8,25710,26107.7,0.01691457713556,250.4067
"mono_500Hz.mtx.hgr","SPM",16,38544,39342.3,0.01592218339788,316.3848
"mono_500Hz.mtx.hgr","SPM",32,57232,57973.7,0.01894239848914,381.4729
"mono_500Hz.mtx.hgr","SPM",64,82119,82788.4,0.01937311178248,458.6697
"mono_500Hz.mtx.hgr","SPM",128,113964,114199.5,0.01903323262841,529.9545
"mri1.mtx.hgr","SPM",2,487,495.8,0,10.0662
"mri1.mtx.hgr","SPM",4,943,965.1,0,17.6925
"mri1.mtx.hgr","SPM",8,1535,1562.5,0,24.2969
"mri1.mtx.hgr","SPM",16,2427,2486,0,31.8163
"mri1.mtx.hgr","SPM",32,3758,3815.1,0,39.6078
"mri1.mtx.hgr","SPM",64,5594,5643.5,0,46.8523
"mri1.mtx.hgr","SPM",128,8133,8224.6,0,59.7748
"msc10848.mtx.hgr","SPM",2,10833,10837.8,0.0190081120944,1.9584
"msc10848.mtx.hgr","SPM",4,12648,12672.6,0.012278761061946,4.9487
"msc10848.mtx.hgr","SPM",8,15192,15534.9,0.013938053097352,8.2762
"msc10848.mtx.hgr","SPM",16,18699,19149,0.01519174041297,11.8605
"msc10848.mtx.hgr","SPM",32,24483,24903.9,0.015929203539812,16.0452
"msc10848.mtx.hgr","SPM",64,33204,34113.3,0.01352941176473,20.1702
"msc10848.mtx.hgr","SPM",128,48297,48864,0.01294117647063,24.6223
"msdoor.mtx.hgr","SPM",2,1645,1685.6,0.02396745089741,124.2925
"msdoor.mtx.hgr","SPM",4,4186,4275.6,0.012902294981046,196.9989
"msdoor.mtx.hgr","SPM",8,7609,8002.4,0.013664082488503,264.1986
"msdoor.mtx.hgr","SPM",16,13335,13631.8,0.011164973838093,330.3806
"msdoor.mtx.hgr","SPM",32,21511,21992.6,0.009549092028318,379.9631
"msdoor.mtx.hgr","SPM",64,33705,34760.6,0.01184979993843,440.8231
"msdoor.mtx.hgr","SPM",128,53599,54326.3,0.011819021237313,498.3028
"mult_dcop_01.mtx.hgr","SPM",2,10676,10684.2,0.02993488963,2.856
"mult_dcop_01.mtx.hgr","SPM",4,17077,17138.4,0.02983960616165,5.553
"mult_dcop_01.mtx.hgr","SPM",8,20817,20969.5,0.0298507462687,7.5549
"mult_dcop_01.mtx.hgr","SPM",16,23150,23363.2,0.0292063492063,9.9858
"mult_dcop_01.mtx.hgr","SPM",32,24647,24900.8,0.0279187817259,12.3173
"mult_dcop_01.mtx.hgr","SPM",64,25735,26318.2,0.0279187817259,15.2247
"mult_dcop_01.mtx.hgr","SPM",128,27896,28509.4,0.0253807106599,18.8635
"nasasrb.mtx.hgr","SPM",2,540,540,0.01535265172225,33.9824
"nasasrb.mtx.hgr","SPM",4,1620,1620,0.010088934246966,40.5643
"nasasrb.mtx.hgr","SPM",8,4199,4222.1,0.011576031491496,67.4452
"nasasrb.mtx.hgr","SPM",16,8664,8809.5,0.01416909620991,92.3111
"nasasrb.mtx.hgr","SPM",32,13968,14094.9,0.01463556851314,106.1023
"nasasrb.mtx.hgr","SPM",64,20315,20424.5,0.013986013986,120.3385
"nasasrb.mtx.hgr","SPM",128,30996,31098.3,0.013752913752901,137.3158
"nd12k.mtx.hgr","SPM",2,36000,36000,0.02976111111112,55.3626
"nd12k.mtx.hgr","SPM",4,82446,82639.2,0.02043333333334,178.221
"nd12k.mtx.hgr","SPM",8,114478,114905.2,0.01855555555555,286.6531
"nd12k.mtx.hgr","SPM",16,152748,153765.2,0.01866666666667,392.4746
"nd12k.mtx.hgr","SPM",32,206285,207054.6,0.02044444444443,494.7079
"nd12k.mtx.hgr","SPM",64,282390,283456.8,0.01740674955593,612.9563
"nd12k.mtx.hgr","SPM",128,390216,391838.8,0.01914893617022,734.7939
"net100.mtx.hgr","SPM",2,16416,16921.3,0.02993315508024,9.7456
"net100.mtx.hgr","SPM",4,26928,28494.5,0.02978609625669,37.9974
"net100.mtx.hgr","SPM",8,44707,46530.4,0.0292780748663,62.924
"net100.mtx.hgr","SPM",16,70355,75000.7,0.02716577540107,101.2668
"net100.mtx.hgr","SPM",32,104725,107466.1,0.02524064171122,109.2598
"net100.mtx.hgr","SPM",64,147586,150703.5,0.02264957264958,127.8568
"net100.mtx.hgr","SPM",128,194347,201151.4,0.0222222222222,142.6666
"nlpkkt120.mtx.hgr","SPM",2,58560,58560,0.016558265582661,4741.2259
"nlpkkt120.mtx.hgr","SPM",4,118088,118088,0.011572041553757,8561.5431
"nlpkkt120.mtx.hgr","SPM",8,178600,178600,0.015068654019888,11598.3795
"nlpkkt120.mtx.hgr","SPM",16,300012,300016,0.00741644083108,14193.5073
"nlpkkt120.mtx.hgr","SPM",32,425308,425333.9,0.01185727190608,16243.7421
"nlpkkt120.mtx.hgr","SPM",64,555300,555455.1,0.01376874435412,18104.4096
"nlpkkt120.mtx.hgr","SPM",128,812282,812803.2,0.01441011743451,19748.5794
"nopoly.mtx.hgr","SPM",2,56,56.7,0.021607573788752,0.678
"nopoly.mtx.hgr","SPM",4,137,142.3,0.015404602821061,1.4324
"nopoly.mtx.hgr","SPM",8,272,280.7,0.016481069042302,2.4288
"nopoly.mtx.hgr","SPM",16,522,537.5,0.012759643916928,3.6615
"nopoly.mtx.hgr","SPM",32,995,1009.2,0.01483679525223,5.6242
"nopoly.mtx.hgr","SPM",64,1847,1862.3,0.01242603550293,8.4463
"nopoly.mtx.hgr","SPM",128,3081,3103.5,0.0117647058824,13.2407
"NotreDame_actors.mtx.hgr","SPM",2,11836,12993.9,0.009110965076982,917.7455
"NotreDame_actors.mtx.hgr","SPM",4,26209,28658.4,0.024264613844049,1886.6635
"NotreDame_actors.mtx.hgr","SPM",8,47053,48716.4,0.0276004506196,2618.1211
"NotreDame_actors.mtx.hgr","SPM",16,76890,77628.6,0.02783827763172,3296.3467
"NotreDame_actors.mtx.hgr","SPM",32,117609,118671.9,0.02793491864829,3669.2858
"NotreDame_actors.mtx.hgr","SPM",64,174261,175424.4,0.0277277277277,3817.6885
"NotreDame_actors.mtx.hgr","SPM",128,245920,246506.8,0.0272272272272,3934.2146
"NotreDame_www.mtx.hgr","SPM",2,409,446.4,0.00074970067233542,20.324
"NotreDame_www.mtx.hgr","SPM",4,2406,2598.9,0.0094900101924218,39.5517
"NotreDame_www.mtx.hgr","SPM",8,5081,5202,0.013601198516592,55.388
"NotreDame_www.mtx.hgr","SPM",16,7664,7929.7,0.011488776462482,70.7141
"NotreDame_www.mtx.hgr","SPM",32,11994,12331.9,0.010491159135554,85.7108
"NotreDame_www.mtx.hgr","SPM",64,21070,21464.9,0.006286836935166,99.9209
"NotreDame_www.mtx.hgr","SPM",128,28975,29214.6,0.006365422396855,113.5354
"obstclae.mtx.hgr","SPM",2,396,396,0.02809,2.4254
"obstclae.mtx.hgr","SPM",4,752,763.2,0.02801,4.5449
"obstclae.mtx.hgr","SPM",8,1325,1406,0.02848,6.8544
"obstclae.mtx.hgr","SPM",16,2083,2158.1,0.02492,9.7037
"obstclae.mtx.hgr","SPM",32,3075,3225,0.02544,13.172
"obstclae.mtx.hgr","SPM",64,4539,4663.8,0.02272,17.7638
"obstclae.mtx.hgr","SPM",128,6676,6755.1,0.02012779552717,24.3986
"olafu.mtx.hgr","SPM",2,624,757.2,0.020054502663183,9.9851
"olafu.mtx.hgr","SPM",4,1344,1499.5,0.017934109487238,16.0276
"olafu.mtx.hgr","SPM",8,2568,2724.4,0.013372956909372,22.2536
"olafu.mtx.hgr","SPM",16,4600,4707.7,0.013465346534646,28.2704
"olafu.mtx.hgr","SPM",32,7546,7644.2,0.015643564356423,35.3039
"olafu.mtx.hgr","SPM",64,12623,12843.2,0.0106719367589,42.8762
"olafu.mtx.hgr","SPM",128,20605,20822.7,0.008661417322837,51.2937
"opt1.mtx.hgr","SPM",2,15407,15427.1,0.02002588996764,3.1889
"opt1.mtx.hgr","SPM",4,18022,18107.9,0.01752523945121,8.3433
"opt1.mtx.hgr","SPM",8,21098,21352.6,0.015579710144914,13.0731
"opt1.mtx.hgr","SPM",16,25618,25874.3,0.01677018633539,18.7749
"opt1.mtx.hgr","SPM",32,33121,33525.7,0.01552795031055,24.7636
"opt1.mtx.hgr","SPM",64,44945,45354.2,0.013223140495856,31.102
"opt1.mtx.hgr","SPM",128,62476,63046.3,0.014876033057824,38.1262
"Oregon-1.mtx.hgr","SPM",2,122,136.2,0.0011660285415969,1.4035
"Oregon-1.mtx.hgr","SPM",4,864,876.1,0.0063000348068273,3.3515
"Oregon-1.mtx.hgr","SPM",8,1574,1593.9,0.009533750869865,5.1571
"Oregon-1.mtx.hgr","SPM",16,2515,2545.9,0.011543810848392,6.7672
"Oregon-1.mtx.hgr","SPM",32,3609,3665.7,0.009722222222218,8.5496
"Oregon-1.mtx.hgr","SPM",64,4787,4852.1,0.008888888888884,10.2611
"Oregon-1.mtx.hgr","SPM",128,6195,6269.4,0.0111111111111,12.3964
"p2p-Gnutella25.mtx.hgr","SPM",2,3030,3096.8,0.01458921015517,11.0961
"p2p-Gnutella25.mtx.hgr","SPM",4,6543,6644.8,0.01447461212978,18.5358
"p2p-Gnutella25.mtx.hgr","SPM",8,10107,10212,0.01350493653032,23.3579
"p2p-Gnutella25.mtx.hgr","SPM",16,13347,13418.7,0.01262341325813,27.1249
"p2p-Gnutella25.mtx.hgr","SPM",32,15970,16013.7,0.010014104372345,29.959
"p2p-Gnutella25.mtx.hgr","SPM",64,18031,18079.3,0.008169014084505,32.2431
"p2p-Gnutella25.mtx.hgr","SPM",128,19665,19710.7,0.003932584269663,35.2599
"para-4.mtx.hgr","SPM",2,6458,6526.2,0.02729040763316,73.5424
"para-4.mtx.hgr","SPM",4,13614,13872.6,0.0197457383768,132.722
"para-4.mtx.hgr","SPM",8,23371,23728,0.02067453273469,173.5859
"para-4.mtx.hgr","SPM",16,36295,37265.8,0.02118617521145,217.3236
"para-4.mtx.hgr","SPM",32,54501,54788.2,0.02163290874921,260.7888
"para-4.mtx.hgr","SPM",64,77811,78490.8,0.02058455114823,298.2533
"para-4.mtx.hgr","SPM",128,109023,109727.4,0.02212020033385,340.1735
"parabolic_fem.mtx.hgr","SPM",2,1026,1026,0.02999471308001,156.272
"parabolic_fem.mtx.hgr","SPM",4,3045,3073.9,0.02997710277883,267.0243
"parabolic_fem.mtx.hgr","SPM",8,5205,5305.6,0.0292138934108,344.9349
"parabolic_fem.mtx.hgr","SPM",16,8741,8921.8,0.0292864749734,403.3441
"parabolic_fem.mtx.hgr","SPM",32,13567,13738.1,0.02978762246696,452.8416
"parabolic_fem.mtx.hgr","SPM",64,20772,20885.5,0.02873311427531,492.8415
"parabolic_fem.mtx.hgr","SPM",128,30482,30646.7,0.02857142857141,537.1828
"pdb1HYS.mtx.hgr","SPM",2,2091,2189.3,0.0038222856829057,19.9065
"pdb1HYS.mtx.hgr","SPM",4,5331,5638.1,0.01750686436025,39.6284
"pdb1HYS.mtx.hgr","SPM",8,9416,10171.5,0.01855919174171,57.1713
"pdb1HYS.mtx.hgr","SPM",16,15817,16878.8,0.01831357048747,75.6604
"pdb1HYS.mtx.hgr","SPM",32,27486,28353.9,0.0196663740123,94.4421
"pdb1HYS.mtx.hgr","SPM",64,44628,45298,0.01701754385963,114.8221
"pdb1HYS.mtx.hgr","SPM",128,68821,69610.8,0.01789473684208,132.0691
"Pd_rhs.mtx.hgr","SPM",2,0,0,0,0.0331
"Pd_rhs.mtx.hgr","SPM",4,0,0,0,0.074
"Pd_rhs.mtx.hgr","SPM",8,0,0,0,0.1205
"Pd_rhs.mtx.hgr","SPM",16,0,0,0,0.1752
"Pd_rhs.mtx.hgr","SPM",32,0,0,0,0.2403
"Pd_rhs.mtx.hgr","SPM",64,6,6.4,0,0.3311
"Pd_rhs.mtx.hgr","SPM",128,6,6,0,0.7228
"pds-90.mtx.hgr","SPM",2,1079,1109,0.012587706752373,70.3901
"pds-90.mtx.hgr","SPM",4,3609,4080.6,0.01392118591308,133.2959
"pds-90.mtx.hgr","SPM",8,6522,6604.4,0.01234540896166,193.2279
"pds-90.mtx.hgr","SPM",16,10750,10932.2,0.01334298021269,244.3494
"pds-90.mtx.hgr","SPM",32,16697,17219.6,0.0190738995827,279.1646
"pds-90.mtx.hgr","SPM",64,24554,24817.7,0.01858931215507,319.9516
"pds-90.mtx.hgr","SPM",128,33354,33515.3,0.01835800807538,354.8303
"pesa.mtx.hgr","SPM",2,70,70.8,0.02013971715796,0.7909
"pesa.mtx.hgr","SPM",4,175,175.7,0.02180579216354,1.6704
"pesa.mtx.hgr","SPM",8,396,401.8,0.01832425068121,2.8096
"pesa.mtx.hgr","SPM",16,771,782.9,0.01648501362398,4.206
"pesa.mtx.hgr","SPM",32,1398,1408.1,0.01389645776568,6.3638
"pesa.mtx.hgr","SPM",64,2415,2425.7,0.01358695652175,9.5717
"pesa.mtx.hgr","SPM",128,3970,3983.9,0.01195652173914,14.3659
"PGPgiantcompo.mtx.hgr","SPM",2,348,354.5,0.0275093632959,1.2177
"PGPgiantcompo.mtx.hgr","SPM",4,661,678.7,0.02925093632962,2.6254
"PGPgiantcompo.mtx.hgr","SPM",8,1061,1079.2,0.02569288389514,3.8811
"PGPgiantcompo.mtx.hgr","SPM",16,1589,1604.8,0.02200598802395,5.2545
"PGPgiantcompo.mtx.hgr","SPM",32,2190,2229.3,0.02215568862274,6.9018
"PGPgiantcompo.mtx.hgr","SPM",64,2994,3029.7,0.01916167664672,8.6348
"PGPgiantcompo.mtx.hgr","SPM",128,3950,4007,0.01309523809527,11.2671
"pkustk11.mtx.hgr","SPM",2,2688,2688,0.0078720787207887,18.961
"pkustk11.mtx.hgr","SPM",4,5688,5688,0.008692086920862,30.1984
"pkustk11.mtx.hgr","SPM",8,9624,9658.8,0.011789358600582,42.7851
"pkustk11.mtx.hgr","SPM",16,16350,16558.2,0.011352040816341,54.749
"pkustk11.mtx.hgr","SPM",32,24672,24889.8,0.01406705539358,69.4972
"pkustk11.mtx.hgr","SPM",64,36522,37054.8,0.01472303206996,83.6413
"pkustk11.mtx.hgr","SPM",128,54168,54641.4,0.01472303206996,99.7347
"poisson3Db.mtx.hgr","SPM",2,4275,4312.3,0.02228814351117,43.4483
"poisson3Db.mtx.hgr","SPM",4,9193,9244.8,0.01856488834906,80.5005
"poisson3Db.mtx.hgr","SPM",8,17013,17308.6,0.02120900682052,122.0972
"poisson3Db.mtx.hgr","SPM",16,25465,25964.1,0.02174887892377,153.1702
"poisson3Db.mtx.hgr","SPM",32,37091,37764.3,0.02275784753362,187.6798
"poisson3Db.mtx.hgr","SPM",64,54616,55051.8,0.02249626307925,231.0823
"poisson3Db.mtx.hgr","SPM",128,78768,78998.6,0.02092675635277,276.2744
"poli3.mtx.hgr","SPM",2,74,76,0.02791932059447,0.988
"poli3.mtx.hgr","SPM",4,193,197.8,0.0212314225053,1.8686
"poli3.mtx.hgr","SPM",8,361,366.7,0.02429245283019,2.8026
"poli3.mtx.hgr","SPM",16,532,540.9,0.02113207547169,3.6509
"poli3.mtx.hgr","SPM",32,724,729.9,0.01924528301886,4.7265
"poli3.mtx.hgr","SPM",64,948,953.6,0.01622641509433,5.9821
"poli3.mtx.hgr","SPM",128,1219,1240.2,0.015037593984988,7.754
"powersim.mtx.hgr","SPM",2,10,10,0.003270614976634,0.4633
"powersim.mtx.hgr","SPM",4,53,53.2,0.010833333333323,0.9876
"powersim.mtx.hgr","SPM",8,114,116.4,0.01338383838385,1.6224
"powersim.mtx.hgr","SPM",16,241,253.1,0.01424242424241,2.4646
"powersim.mtx.hgr","SPM",32,484,497.8,0.01373737373736,3.6054
"powersim.mtx.hgr","SPM",64,816,836.5,0.0149193548387,5.211
"powersim.mtx.hgr","SPM",128,1321,1350.7,0.014516129032286,8.1918
"pre2.mtx.hgr","SPM",2,3120,3120,0.0195043047855,110.1098
"pre2.mtx.hgr","SPM",4,8564,8572.6,0.02831104825836,201.3168
"pre2.mtx.hgr","SPM",8,16300,16357.8,0.01652828356398,280.6086
"pre2.mtx.hgr","SPM",16,28606,29334.2,0.02280893420733,355.3793
"pre2.mtx.hgr","SPM",32,44669,45325.1,0.02264141781985,424.5863
"pre2.mtx.hgr","SPM",64,68810,69475.7,0.02477180034958,495.6794
"pre2.mtx.hgr","SPM",128,104090,104845.4,0.02610215575839,572.4904
"Pres_Poisson.mtx.hgr","SPM",2,408,408,0.015571447847818,4.7917
"Pres_Poisson.mtx.hgr","SPM",4,1216,1220.8,0.01888828926064,8.9338
"Pres_Poisson.mtx.hgr","SPM",8,2400,2416.8,0.02298974635723,13.2316
"Pres_Poisson.mtx.hgr","SPM",16,4238,4268.2,0.02222222222223,18.2974
"Pres_Poisson.mtx.hgr","SPM",32,7006,7035,0.0185344827586,23.9755
"Pres_Poisson.mtx.hgr","SPM",64,11390,11437.8,0.0172413793103,30.9947
"Pres_Poisson.mtx.hgr","SPM",128,18260,18288.6,0.014655172413761,40.2369
"psse2.mtx.hgr","SPM",2,88,88.6,0.02923467537178,0.4113
"psse2.mtx.hgr","SPM",4,244,264.2,0.0152339499456,0.7965
"psse2.mtx.hgr","SPM",8,528,540.4,0.01377810007252,1.2955
"psse2.mtx.hgr","SPM",16,866,897,0.01304347826088,1.9328
"psse2.mtx.hgr","SPM",32,1340,1378.8,0.014202898550732,2.9041
"psse2.mtx.hgr","SPM",64,2192,2251,0.007514450867046,4.1473
"psse2.mtx.hgr","SPM",128,3254,3420.4,0.00344827586208,6.4611
"qa8fk.mtx.hgr","SPM",2,672,672,0.01117832083233,21.1992
"qa8fk.mtx.hgr","SPM",4,4784,4794.4,0.01622913138157,43.3868
"qa8fk.mtx.hgr","SPM",8,9756,9767.2,0.01327123155092,66.2732
"qa8fk.mtx.hgr","SPM",16,15104,15132.8,0.01575127026374,89.278
"qa8fk.mtx.hgr","SPM",32,23698,23858.6,0.01533623609095,114.879
"qa8fk.mtx.hgr","SPM",64,34470,34550.3,0.01634429400386,142.1863
"qa8fk.mtx.hgr","SPM",128,49100,49197.4,0.0174081237911,175.4109
"rajat26.mtx.hgr","SPM",2,26,26,0.00019595547891501,2.9964
"rajat26.mtx.hgr","SPM",4,198,202.6,0.0006035428750591,5.9729
"rajat26.mtx.hgr","SPM",8,720,755.4,0.009358833673009,8.9639
"rajat26.mtx.hgr","SPM",16,3259,3299.9,0.013385579937295,12.6351
"rajat26.mtx.hgr","SPM",32,6091,6133.2,0.01623824451412,16.6087
"rajat26.mtx.hgr","SPM",64,11246,11304,0.01829573934837,21.8477
"rajat26.mtx.hgr","SPM",128,16871,16958.7,0.01754385964912,28.5986
"Reuters911.mtx.hgr","SPM",2,3582,3588.1,0.028502850285,20.8074
"Reuters911.mtx.hgr","SPM",4,10042,10093.6,0.028502850285,37.648
"Reuters911.mtx.hgr","SPM",8,18589,18685.2,0.0281943611278,50.9283
"Reuters911.mtx.hgr","SPM",16,30399,30529,0.0275779376499,62.4826
"Reuters911.mtx.hgr","SPM",32,45807,45937.8,0.0263788968825,74.0919
"Reuters911.mtx.hgr","SPM",64,64424,64540.6,0.0239234449761,83.3579
"Reuters911.mtx.hgr","SPM",128,86431,86538.4,0.0190476190476,95.7089
"RFdevice.mtx.hgr","SPM",2,1739,1739.2,0.01825542480837,8.9037
"RFdevice.mtx.hgr","SPM",4,3487,3488,0.02680557054951,17.0542
"RFdevice.mtx.hgr","SPM",8,6803,6810.6,0.02546691136782,26.5231
"RFdevice.mtx.hgr","SPM",16,10273,10291.7,0.02553972366148,35.2638
"RFdevice.mtx.hgr","SPM",32,13867,13901.5,0.02284110535406,44.7724
"RFdevice.mtx.hgr","SPM",64,20546,20587.6,0.01994818652849,56.9788
"RFdevice.mtx.hgr","SPM",128,27491,27533.7,0.02124352331605,71.017
"rgg_n_2_18_s0.mtx.hgr","SPM",2,828,869.8,0.017268371582028,47.2462
"rgg_n_2_18_s0.mtx.hgr","SPM",4,1706,1758.1,0.01700744628906,87.4203
"rgg_n_2_18_s0.mtx.hgr","SPM",8,3291,3384.7,0.01587829589846,124.538
"rgg_n_2_18_s0.mtx.hgr","SPM",16,5104,5202.6,0.01595458984375,153.2521
"rgg_n_2_18_s0.mtx.hgr","SPM",32,8198,8301.9,0.01524658203125,177.0751
"rgg_n_2_18_s0.mtx.hgr","SPM",64,12229,12354.8,0.0160400390625,212.7579
"rgg_n_2_18_s0.mtx.hgr","SPM",128,18417,18568.5,0.01669921875,241.0932
"rim.mtx.hgr","SPM",2,382,382,0.00075354609929038,5.6856
"rim.mtx.hgr","SPM",4,766,766,0.003439716312057,10.6743
"rim.mtx.hgr","SPM",8,1534,1534,0.006205673758865,15.8565
"rim.mtx.hgr","SPM",16,3070,3070,0.011843971631216,21.4664
"rim.mtx.hgr","SPM",32,6142,6142,0.012765957446791,27.8186
"rim.mtx.hgr","SPM",64,11710,11712.7,0.010198300283284,35.0369
"rim.mtx.hgr","SPM",128,20776,20798.1,0.009604519773988,42.3565
"RM07R.mtx.hgr","SPM",2,208686,211131,0.02999083025494,832.6862
"RM07R.mtx.hgr","SPM",4,272483,292449.5,0.01489892373956,1212.8826
"RM07R.mtx.hgr","SPM",8,313386,338328.4,0.009905264922867,1347.578
"RM07R.mtx.hgr","SPM",16,383726,397205.5,0.007759054325962,1479.131
"RM07R.mtx.hgr","SPM",32,461334,477304.2,0.006581153588197,1598.4955
"RM07R.mtx.hgr","SPM",64,575173,588465,0.006354795439303,1705.5081
"RM07R.mtx.hgr","SPM",128,706506,731309.5,0.007612340710932,1822.0504
"rma10.mtx.hgr","SPM",2,358,377.4,0.014232641557774,12.4335
"rma10.mtx.hgr","SPM",4,946,1056.7,0.015244683576743,21.0928
"rma10.mtx.hgr","SPM",8,1924,2081.6,0.01803586678052,28.9368
"rma10.mtx.hgr","SPM",16,3946,4126.6,0.017144808743164,37.12
"rma10.mtx.hgr","SPM",32,7133,7480.7,0.01789617486339,46.3513
"rma10.mtx.hgr","SPM",64,13041,13268.5,0.01775956284153,56.9583
"rma10.mtx.hgr","SPM",128,22030,22262.6,0.01666666666668,69.3648
"Rucci1.mtx.hgr","SPM",2,32499,32499,0.001019108280255,72.4027
"Rucci1.mtx.hgr","SPM",4,68931,69713.1,0.01693539581437,139.5173
"Rucci1.mtx.hgr","SPM",8,119176,123864.1,0.01576648711601,197.772
"Rucci1.mtx.hgr","SPM",16,192741,194922.9,0.01962439947591,251.2972
"Rucci1.mtx.hgr","SPM",64,364176,368474.8,0.02101280558786,364.1489
"Rucci1.mtx.hgr","SPM",128,512545,516119.3,0.02281722933644,427.4705
"s4dkt3m2.mtx.hgr","SPM",2,1206,1206,0.025182974018808,19.4537
"s4dkt3m2.mtx.hgr","SPM",4,3018,3167.4,0.02306195551231,32.237
"s4dkt3m2.mtx.hgr","SPM",8,5454,5542.2,0.0252675333864,44.0876
"s4dkt3m2.mtx.hgr","SPM",16,9072,9233.4,0.02479660417405,55.5305
"s4dkt3m2.mtx.hgr","SPM",32,14202,14310.4,0.02278033250797,66.6903
"s4dkt3m2.mtx.hgr","SPM",64,21636,21748.1,0.0196605374823,79.1602
"s4dkt3m2.mtx.hgr","SPM",128,32388,32503.6,0.018387553041,92.9744
"sat14_10pipe_q0_k.cnf.dual.hgr","SAT14dual",2,26261,26314.8,0.02999839578715,2826.2914
"sat14_10pipe_q0_k.cnf.dual.hgr","SAT14dual",4,39099,39228.6,0.02441705651242,3596.8411
"sat14_10pipe_q0_k.cnf.dual.hgr","SAT14dual",8,47581,47949.1,0.02766154472763,4014.2665
"sat14_10pipe_q0_k.cnf.hgr","SAT14literal",2,49684,51054.1,0.02999523435386,587.8296
"sat14_10pipe_q0_k.cnf.hgr","SAT14literal",4,164595,166180.5,0.02997939206598,1070.0563
"sat14_10pipe_q0_k.cnf.hgr","SAT14literal",8,251254,252547.1,0.0271303451829,1312.9993
"sat14_10pipe_q0_k.cnf.hgr","SAT14literal",16,499730,502354,0.02752189592993,1547.8135
"sat14_10pipe_q0_k.cnf.hgr","SAT14literal",32,729819,734299.1,0.02820935503813,1643.0331
"sat14_10pipe_q0_k.cnf.hgr","SAT14literal",64,896358,908480.5,0.02925422332101,1721.3991
"sat14_10pipe_q0_k.cnf.hgr","SAT14literal",128,1100663,1117326.4,0.0285831960461,1845.2531
"sat14_11pipe_k.cnf.hgr","SAT14literal",2,51700,52718.6,0.02640653865533,3232.2985
"sat14_11pipe_k.cnf.hgr","SAT14literal",4,257244,280083.7,0.029969994178,6736.353
"sat14_11pipe_k.cnf.hgr","SAT14literal",8,549960,569655.2,0.02705898159346,8391.6067
"sat14_11pipe_q0_k.cnf.dual.hgr","SAT14dual",2,35846,35896.2,0.02999949466136,4619.3918
"sat14_11pipe_q0_k.cnf.dual.hgr","SAT14dual",4,55324,55562.5,0.02316432415612,6090.4623
"sat14_11pipe_q0_k.cnf.dual.hgr","SAT14dual",8,67644,68293.7777777778,0.0275902707961444,6753.66255555556
"sat14_11pipe_q0_k.cnf.dual.hgr","SAT14dual",16,80728,81201.6,0.02507965722128,7341.8413
"sat14_11pipe_q0_k.cnf.hgr","SAT14literal",2,64890,79771.9,0.02999405241552,970.4894
"sat14_11pipe_q0_k.cnf.hgr","SAT14literal",4,229352,232514.2,0.02864241587044,1721.7018
"sat14_11pipe_q0_k.cnf.hgr","SAT14literal",8,313492,351413.8,0.02809178465905,2279.4056
"sat14_11pipe_q0_k.cnf.hgr","SAT14literal",16,693136,703115.2,0.02900007674008,2632.6678
"sat14_11pipe_q0_k.cnf.hgr","SAT14literal",32,1004619,1021011.2,0.02935850214853,2872.4242
"sat14_11pipe_q0_k.cnf.hgr","SAT14literal",64,1243120,1274302.7,0.02915899324736,2974.0517
"sat14_11pipe_q0_k.cnf.hgr","SAT14literal",128,1533091,1559900.7,0.02928176795579,3136.1305
"sat14_6s10.cnf.dual.hgr","SAT14dual",2,345,347,0.0056339732214879,5.2595
"sat14_6s10.cnf.dual.hgr","SAT14dual",4,694,742.5,0.0102556864010187,10.4176
"sat14_6s10.cnf.dual.hgr","SAT14dual",8,1252,1277.5,0.013397322148744,14.85
"sat14_6s10.cnf.dual.hgr","SAT14dual",16,1878,1926.5,0.01471205033069,18.7033
"sat14_6s10.cnf.dual.hgr","SAT14dual",32,2748,2772.2,0.016387096774184,23.2704
"sat14_6s10.cnf.dual.hgr","SAT14dual",64,3995,4022.4,0.01593548387098,28.7513
"sat14_6s10.cnf.dual.hgr","SAT14dual",128,5585,5616.1,0.01548387096774,35.316
