"graph","type","k","min_km1","avg_km1","avg_imbalance","avg_time"
"sat14_atco_enc3_opt2_05_21.cnf.hgr","SAT14literal",4,3685,3879.8,0.015285639,787.2316184
"sat14_atco_enc3_opt2_05_21.cnf.hgr","SAT14literal",8,9016,9905.1,0.0226662,812.099999
"sat14_atco_enc3_opt2_05_21.cnf.hgr","SAT14literal",16,19064,20630.6,0.02647542,813.017342
"sat14_atco_enc3_opt2_05_21.cnf.hgr","SAT14literal",32,37797,40402.6,0.02947691,823.40828
"sat14_atco_enc3_opt2_05_21.cnf.hgr","SAT14literal",64,73009,76697,0.02998037,973.10713
"sat14_atco_enc3_opt2_05_21.cnf.hgr","SAT14literal",128,119435,123588,0.0299711,1024.91692
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr","SAT14primal",2,462,585.6,0.012028074,707.2544651
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr","SAT14primal",4,3615,3788.6,0.02030019,693.6330011
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr","SAT14primal",8,9575,9939.4,0.02431593,656.372243
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr","SAT14primal",16,21036,21804,0.02810876,690.298427
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr","SAT14primal",32,40839,43166.5,0.02969792,956.86463
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr","SAT14primal",64,89645,93985.1,0.0299711,909.53113
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr","SAT14primal",128,171663,174689.9,0.0299267,910.27574
"sat14_atco_enc3_opt2_10_12.cnf.dual.hgr","SAT14dual",2,428,533.9,0.005468878,348.4727623
"sat14_atco_enc3_opt2_10_12.cnf.dual.hgr","SAT14dual",4,1626,1781,0.02356986,1050.2581888
"sat14_atco_enc3_opt2_10_12.cnf.dual.hgr","SAT14dual",8,2587,2860.9,0.02536297,1443.933829
"sat14_atco_enc3_opt2_10_12.cnf.dual.hgr","SAT14dual",16,5783,6025,0.0270604,2727.040931
"sat14_atco_enc3_opt2_10_12.cnf.dual.hgr","SAT14dual",32,8448,8727.5,0.02940561,3430.296245
"sat14_atco_enc3_opt2_10_12.cnf.dual.hgr","SAT14dual",64,14295,14536.4,0.02971118,3936.39307
"sat14_atco_enc3_opt2_10_12.cnf.dual.hgr","SAT14dual",128,24165,24420.1,0.02989412,4093.17142
"sat14_atco_enc3_opt2_10_12.cnf.hgr","SAT14literal",2,417,706,0.01253497,668.2181513
"sat14_atco_enc3_opt2_10_12.cnf.hgr","SAT14literal",4,3596,3795.1,0.020694331,695.6155325
"sat14_atco_enc3_opt2_10_12.cnf.hgr","SAT14literal",8,7478,8893.7,0.0232376,697.540954
"sat14_atco_enc3_opt2_10_12.cnf.hgr","SAT14literal",16,17623,19533,0.02512327,681.973474
"sat14_atco_enc3_opt2_10_12.cnf.hgr","SAT14literal",32,35673,38326.4,0.02947571,685.05977
"sat14_atco_enc3_opt2_10_12.cnf.hgr","SAT14literal",64,68082,73960.7,0.0299995,736.15468
"sat14_atco_enc3_opt2_10_12.cnf.hgr","SAT14literal",128,114409,118279.1,0.0299736,836.96382
"sat14_atco_enc3_opt2_10_12.cnf.primal.hgr","SAT14primal",2,665,897.8,0.015756568,584.3802762
"sat14_atco_enc3_opt2_10_12.cnf.primal.hgr","SAT14primal",4,4019,4351.9,0.017181334,572.1584355
"sat14_atco_enc3_opt2_10_12.cnf.primal.hgr","SAT14primal",8,9675,10023.5,0.02313276,538.646192
"sat14_atco_enc3_opt2_10_12.cnf.primal.hgr","SAT14primal",16,20547,21408.2,0.02771948,538.83887
"sat14_atco_enc3_opt2_10_12.cnf.primal.hgr","SAT14primal",32,44888,46743.3,0.02982866,492.32222
"sat14_atco_enc3_opt2_10_12.cnf.primal.hgr","SAT14primal",64,88962,91989.8,0.0299736,495.84279
"sat14_atco_enc3_opt2_10_12.cnf.primal.hgr","SAT14primal",128,164760,170614.8,0.0299203,749.15389
"sat14_atco_enc3_opt2_10_14.cnf.dual.hgr","SAT14dual",2,436,562.1,0.0067574757,357.5362968
"sat14_atco_enc3_opt2_10_14.cnf.dual.hgr","SAT14dual",4,1626,1807.5,0.01890841,1036.1874559
"sat14_atco_enc3_opt2_10_14.cnf.dual.hgr","SAT14dual",8,2502,2797.4,0.02549397,1378.245745
"sat14_atco_enc3_opt2_10_14.cnf.dual.hgr","SAT14dual",16,5718,6019.1,0.0284926,2896.061305
"sat14_atco_enc3_opt2_10_14.cnf.dual.hgr","SAT14dual",32,8575,8782.8,0.02945928,3442.839491
"sat14_atco_enc3_opt2_10_14.cnf.dual.hgr","SAT14dual",64,14192,14438,0.02970472,3950.41401
"sat14_atco_enc3_opt2_10_14.cnf.dual.hgr","SAT14dual",128,24053,24329.7,0.0297797,4357.09466
"sat14_atco_enc3_opt2_10_14.cnf.hgr","SAT14literal",2,541,691.8,0.014866175,614.9670589
"sat14_atco_enc3_opt2_10_14.cnf.hgr","SAT14literal",4,3599,3867.3,0.016749392,666.0775984
"sat14_atco_enc3_opt2_10_14.cnf.hgr","SAT14literal",8,8177,9247.9,0.02684721,637.606472
"sat14_atco_enc3_opt2_10_14.cnf.hgr","SAT14literal",16,17412,19178,0.02731728,628.30814
"sat14_atco_enc3_opt2_10_14.cnf.hgr","SAT14literal",32,35494,37079.5,0.0295088,622.50496
"sat14_atco_enc3_opt2_10_14.cnf.hgr","SAT14literal",64,65942,73061.8,0.02997526,655.21924
"sat14_atco_enc3_opt2_10_14.cnf.hgr","SAT14literal",128,113646,118006.6,0.0299701,733.79158
"sat14_atco_enc3_opt2_10_14.cnf.primal.hgr","SAT14primal",2,417,892.7,0.013345283,584.7091245
"sat14_atco_enc3_opt2_10_14.cnf.primal.hgr","SAT14primal",4,4010,4177.3,0.020678989,564.9975175
"sat14_atco_enc3_opt2_10_14.cnf.primal.hgr","SAT14primal",8,9422,9759,0.02360446,536.300146
"sat14_atco_enc3_opt2_10_14.cnf.primal.hgr","SAT14primal",16,19267,21142.2,0.02799479,504.302119
"sat14_atco_enc3_opt2_10_14.cnf.primal.hgr","SAT14primal",32,40834,44905.1,0.02934851,494.22435
"sat14_atco_enc3_opt2_10_14.cnf.primal.hgr","SAT14primal",64,86805,91345.2,0.0299701,496.04903
"sat14_atco_enc3_opt2_10_14.cnf.primal.hgr","SAT14primal",128,164181,169521.8,0.0299185,533.00883
"sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.dual.hgr","SAT14dual",2,1481,1481,0,1105.8337991
"sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.hgr","SAT14literal",2,9918,9932.3,0.01774538,783.6973083
"sat14_bob12m09-opt.cnf.dual.hgr","SAT14dual",2,73,82.6,0.023440436,4.7459095
"sat14_bob12m09-opt.cnf.dual.hgr","SAT14dual",4,153,173.6,0.025926218,7.3467705
"sat14_bob12m09-opt.cnf.dual.hgr","SAT14dual",8,582,607.6,0.02891479,12.953983
"sat14_bob12m09-opt.cnf.dual.hgr","SAT14dual",16,1482,1524.2,0.02899875,22.800245
"sat14_bob12m09-opt.cnf.dual.hgr","SAT14dual",32,3048,3091.6,0.02903023,47.03833
"sat14_bob12m09-opt.cnf.dual.hgr","SAT14dual",64,5360,5403.5,0.02942908,82.213857
"sat14_bob12m09-opt.cnf.dual.hgr","SAT14dual",128,8393,8477.8,0.0293871,152.736
"sat14_bob12m09-opt.cnf.hgr","SAT14literal",2,423,453.3,0.011958386,11.0322284
"sat14_bob12m09-opt.cnf.hgr","SAT14literal",4,1243,1592.2,0.02998197,11.7868457
"sat14_bob12m09-opt.cnf.hgr","SAT14literal",8,6038,6173.4,0.0299546,14.221551
"sat14_bob12m09-opt.cnf.hgr","SAT14literal",16,17855,18214.8,0.0298764,18.152241
"sat14_bob12m09-opt.cnf.hgr","SAT14literal",32,29946,30327.1,0.0297154,22.395004
"sat14_bob12m09-opt.cnf.hgr","SAT14literal",64,42262,42471.1,0.0293934,26.935723
"sat14_bob12m09-opt.cnf.hgr","SAT14literal",128,53046,53425.1,0.02875,67.149391
"sat14_bob12m09-opt.cnf.primal.hgr","SAT14primal",2,454,475,0.0112858,6.7787597
"sat14_bob12m09-opt.cnf.primal.hgr","SAT14primal",4,1420,1684.3,0.02994678,7.2739905
"sat14_bob12m09-opt.cnf.primal.hgr","SAT14primal",8,6041,6300.9,0.0298764,8.7958999
"sat14_bob12m09-opt.cnf.primal.hgr","SAT14primal",16,17937,18301.8,0.0297154,10.8314798
"sat14_bob12m09-opt.cnf.primal.hgr","SAT14primal",32,30197,30725.6,0.0293934,13.541998
"sat14_bob12m09-opt.cnf.primal.hgr","SAT14primal",64,42547,43029.5,0.02875,31.659986
"sat14_bob12m09-opt.cnf.primal.hgr","SAT14primal",128,53184,53540.5,0.0275,47.403048
"sat14_bob12s02.cnf.dual.hgr","SAT14dual",2,226,230.2,0.0032417831,0.9869828
"sat14_bob12s02.cnf.dual.hgr","SAT14dual",4,770,790.1,0.0097022518,2.0415415
"sat14_bob12s02.cnf.dual.hgr","SAT14dual",8,1463,1492.3,0.02305955,3.619981
"sat14_bob12s02.cnf.dual.hgr","SAT14dual",16,2121,2146.7,0.02772074,4.617696
"sat14_bob12s02.cnf.dual.hgr","SAT14dual",32,3056,3080.2,0.0277618,6.780035
"sat14_bob12s02.cnf.dual.hgr","SAT14dual",64,4248,4289,0.02931039,10.132968
"sat14_bob12s02.cnf.dual.hgr","SAT14dual",128,5359,5378.5,0.0295567,13.379142
"sat14_bob12s02.cnf.hgr","SAT14literal",2,1974,2016.3,0.02259833,4.2379615
"sat14_bob12s02.cnf.hgr","SAT14literal",4,3519,3940.2,0.02967218,5.1041127
"sat14_bob12s02.cnf.hgr","SAT14literal",8,6002,6313.4,0.02993608,6.2310434
"sat14_bob12s02.cnf.hgr","SAT14literal",16,9162,9300.7,0.0298144,7.6712137
"sat14_bob12s02.cnf.hgr","SAT14literal",32,13667,13876.1,0.0298054,9.871869
"sat14_bob12s02.cnf.hgr","SAT14literal",64,18559,18674.2,0.0291971,14.0126617
"sat14_bob12s02.cnf.hgr","SAT14literal",128,22493,22637,0.0291971,21.327157
"sat14_bob12s02.cnf.primal.hgr","SAT14primal",2,1993,2083,0.024766103,2.4974259
"sat14_bob12s02.cnf.primal.hgr","SAT14primal",4,3467,3713.3,0.0296623,2.9368279
"sat14_bob12s02.cnf.primal.hgr","SAT14primal",8,5968,6370.5,0.02978398,3.5253716
"sat14_bob12s02.cnf.primal.hgr","SAT14primal",16,9661,9834.1,0.02968374,4.6390133
"sat14_bob12s02.cnf.primal.hgr","SAT14primal",32,14240,14471.1,0.0291971,6.1535089
"sat14_bob12s02.cnf.primal.hgr","SAT14primal",64,19153,19264.9,0.0291971,9.2818104
"sat14_bob12s02.cnf.primal.hgr","SAT14primal",128,23126,23277.5,0.0291262,14.2725541
"sat14_c10bi_i.cnf.dual.hgr","SAT14dual",2,628,632.7,0.02155053,11.491905
"sat14_c10bi_i.cnf.dual.hgr","SAT14dual",4,1446,1487.2,0.02715603,25.4059494
"sat14_c10bi_i.cnf.dual.hgr","SAT14dual",8,2652,2705.2,0.027489,31.399933
"sat14_c10bi_i.cnf.dual.hgr","SAT14dual",16,4350,4451.4,0.02835976,48.914816
"sat14_c10bi_i.cnf.dual.hgr","SAT14dual",32,6709,6881.3,0.02970367,89.905888
"sat14_c10bi_i.cnf.dual.hgr","SAT14dual",64,9783,9914.9,0.02982172,136.2927
"sat14_c10bi_i.cnf.dual.hgr","SAT14dual",128,14301,14429.7,0.0298651,178.99606
"sat14_c10bi_i.cnf.hgr","SAT14literal",2,4976,5228.6,0.019668206,37.168869
"sat14_c10bi_i.cnf.hgr","SAT14literal",4,11298,11556.2,0.022422734,39.66309
"sat14_c10bi_i.cnf.hgr","SAT14literal",8,19258,20037.7,0.02996115,45.297012
"sat14_c10bi_i.cnf.hgr","SAT14literal",16,30467,32052.4,0.02996413,50.315754
"sat14_c10bi_i.cnf.hgr","SAT14literal",32,48725,50171.1,0.0299701,61.76104
"sat14_c10bi_i.cnf.hgr","SAT14literal",64,68486,70300.7,0.0298472,73.88412
"sat14_c10bi_i.cnf.hgr","SAT14literal",128,92662,95231.4,0.0296084,90.2498
"sat14_c10bi_i.cnf.primal.hgr","SAT14primal",2,4882,5190.1,0.00835236068,13.7447
"sat14_c10bi_i.cnf.primal.hgr","SAT14primal",4,10912,11552.7,0.020289544,15.646236
"sat14_c10bi_i.cnf.primal.hgr","SAT14primal",8,19064,19802.7,0.0299701,17.523309
"sat14_c10bi_i.cnf.primal.hgr","SAT14primal",16,29204,29807.1,0.0299701,21.458207
"sat14_c10bi_i.cnf.primal.hgr","SAT14primal",32,47477,48627,0.0298472,27.365062
"sat14_c10bi_i.cnf.primal.hgr","SAT14primal",64,69680,71244.7,0.0296084,34.60108
"sat14_c10bi_i.cnf.primal.hgr","SAT14primal",128,95108,95911.8,0.0296084,44.086958
"sat14_countbitssrl032.cnf.dual.hgr","SAT14dual",2,96,97.7,7.17824e-06,0.43616344
"sat14_countbitssrl032.cnf.dual.hgr","SAT14dual",4,230,235.2,0.0122891486,0.7022789
"sat14_countbitssrl032.cnf.dual.hgr","SAT14dual",8,419,433,0.014628188,1.383805
"sat14_countbitssrl032.cnf.dual.hgr","SAT14dual",16,684,704.7,0.02064312,2.1507798
"sat14_countbitssrl032.cnf.dual.hgr","SAT14dual",32,1059,1080.9,0.02577498,3.4116356
"sat14_countbitssrl032.cnf.dual.hgr","SAT14dual",64,1643,1666.4,0.02950627,5.416548
"sat14_countbitssrl032.cnf.dual.hgr","SAT14dual",128,2388,2413.5,0.028211,8.630714
"sat14_countbitssrl032.cnf.hgr","SAT14literal",2,289,302.2,0.0137206353,2.73184823
"sat14_countbitssrl032.cnf.hgr","SAT14literal",4,737,758.6,0.02794498,3.085197
"sat14_countbitssrl032.cnf.hgr","SAT14literal",8,1840,1914.4,0.02981513,3.7959885
"sat14_countbitssrl032.cnf.hgr","SAT14literal",16,3899,4133.5,0.0296647,5.1005965
"sat14_countbitssrl032.cnf.hgr","SAT14literal",32,7618,7777.5,0.0292347,7.1641465
"sat14_countbitssrl032.cnf.hgr","SAT14literal",64,10192,10279.1,0.0292096,11.1711163
"sat14_countbitssrl032.cnf.hgr","SAT14literal",128,12874,12958.2,0.0274914,17.6325175
"sat14_countbitssrl032.cnf.primal.hgr","SAT14primal",2,303,321.5,0.0169067032,0.44291506
"sat14_countbitssrl032.cnf.primal.hgr","SAT14primal",4,751,766.3,0.02831039,0.69279943
"sat14_countbitssrl032.cnf.primal.hgr","SAT14primal",8,1901,1959.3,0.0296647,1.2012369
"sat14_countbitssrl032.cnf.primal.hgr","SAT14primal",16,3963,4141,0.0292347,2.2012626
"sat14_countbitssrl032.cnf.primal.hgr","SAT14primal",32,7593,7707.2,0.0292096,3.8507121
"sat14_countbitssrl032.cnf.primal.hgr","SAT14primal",64,10224,10300.8,0.0274914,6.2161441
"sat14_countbitssrl032.cnf.primal.hgr","SAT14primal",128,13129,13240.8,0.0273973,10.01035225
"sat14_ctl_3791_556_unsat_pre.cnf.dual.hgr","SAT14dual",2,390,429.5,0.0021142592,6.6078047
"sat14_ctl_3791_556_unsat_pre.cnf.dual.hgr","SAT14dual",4,991,1030,0.012456504,15.097781
"sat14_ctl_3791_556_unsat_pre.cnf.dual.hgr","SAT14dual",8,2065,2201.1,0.02941332,25.025105
"sat14_ctl_3791_556_unsat_pre.cnf.dual.hgr","SAT14dual",16,3633,3790.9,0.02947498,28.468583
"sat14_ctl_3791_556_unsat_pre.cnf.dual.hgr","SAT14dual",32,5815,5992.7,0.02988022,47.265901
"sat14_ctl_3791_556_unsat_pre.cnf.dual.hgr","SAT14dual",64,8908,9042.4,0.0295983,79.36246
"sat14_ctl_3791_556_unsat_pre.cnf.dual.hgr","SAT14dual",128,12506,12693.6,0.0295775,133.34302
"sat14_ctl_3791_556_unsat_pre.cnf.hgr","SAT14literal",2,0,0,0.027027,1.04587343
"sat14_ctl_3791_556_unsat_pre.cnf.hgr","SAT14literal",4,1830,2002.7,0.02570974,1.9698927
"sat14_ctl_3791_556_unsat_pre.cnf.hgr","SAT14literal",8,4928,5098.6,0.02888287,3.42276
"sat14_ctl_3791_556_unsat_pre.cnf.hgr","SAT14literal",16,7861,8363.3,0.0299728,5.9744786
"sat14_ctl_3791_556_unsat_pre.cnf.hgr","SAT14literal",32,13155,13555.2,0.0290381,9.4976791
"sat14_ctl_3791_556_unsat_pre.cnf.hgr","SAT14literal",64,20133,20401.2,0.0289855,15.0913136
"sat14_ctl_3791_556_unsat_pre.cnf.hgr","SAT14literal",128,32818,32933.6,0.0289855,24.45086795
"sat14_ctl_3791_556_unsat_pre.cnf.primal.hgr","SAT14primal",2,0,0,0.027027,1.25361531
"sat14_ctl_3791_556_unsat_pre.cnf.primal.hgr","SAT14primal",4,4033,4148,0.02856498,3.0675915
"sat14_ctl_3791_556_unsat_pre.cnf.primal.hgr","SAT14primal",8,18456,19139.3,0.0299728,6.5808891
"sat14_ctl_3791_556_unsat_pre.cnf.primal.hgr","SAT14primal",16,34506,37753.2,0.0290381,12.1251211
"sat14_ctl_3791_556_unsat_pre.cnf.primal.hgr","SAT14primal",32,52541,53729.7,0.0289855,18.9950577
"sat14_ctl_3791_556_unsat_pre.cnf.primal.hgr","SAT14primal",64,69746,70397.7,0.0289855,25.60480191
"sat14_ctl_3791_556_unsat_pre.cnf.primal.hgr","SAT14primal",128,84316,85298.7,0.0289855,32.87785072
"sat14_ctl_4291_567_5_unsat_pre.cnf.dual.hgr","SAT14dual",2,2135,2151.7,0,8.8961767
"sat14_ctl_4291_567_5_unsat_pre.cnf.dual.hgr","SAT14dual",4,3922,3982,0.0200065249,24.267034
"sat14_ctl_4291_567_5_unsat_pre.cnf.dual.hgr","SAT14dual",8,6595,6947.2,0.02813891,54.422946
"sat14_ctl_4291_567_5_unsat_pre.cnf.dual.hgr","SAT14dual",16,10367,10655.2,0.02981124,86.212669
"sat14_ctl_4291_567_5_unsat_pre.cnf.dual.hgr","SAT14dual",32,14821,14993.2,0.0299145,148.17257
"sat14_ctl_4291_567_5_unsat_pre.cnf.dual.hgr","SAT14dual",64,20265,20460.8,0.0299145,257.0705
"sat14_ctl_4291_567_5_unsat_pre.cnf.dual.hgr","SAT14dual",128,25978,26716.3,0.0294397,337.04033
"sat14_ctl_4291_567_5_unsat_pre.cnf.hgr","SAT14literal",2,4213,4218,0.02993043,3.1087673
"sat14_ctl_4291_567_5_unsat_pre.cnf.hgr","SAT14literal",4,10334,10662.2,0.02971379,5.4632857
"sat14_ctl_4291_567_5_unsat_pre.cnf.hgr","SAT14literal",8,16422,16589.2,0.02988448,7.351951
"sat14_ctl_4291_567_5_unsat_pre.cnf.hgr","SAT14literal",16,31201,31682.9,0.029937,11.793334
"sat14_ctl_4291_567_5_unsat_pre.cnf.hgr","SAT14literal",32,41752,42581.5,0.0294118,18.584668
"sat14_ctl_4291_567_5_unsat_pre.cnf.hgr","SAT14literal",64,57803,58184.7,0.0294118,28.69625
"sat14_ctl_4291_567_5_unsat_pre.cnf.hgr","SAT14literal",128,74289,74546,0.0294118,38.404709
"sat14_ctl_4291_567_5_unsat_pre.cnf.primal.hgr","SAT14primal",2,4205,4217.7,0.029937,1.9792846
"sat14_ctl_4291_567_5_unsat_pre.cnf.primal.hgr","SAT14primal",4,10705,10774.1,0.0269433,3.6846979
"sat14_ctl_4291_567_5_unsat_pre.cnf.primal.hgr","SAT14primal",8,16200,17159.6,0.029937,7.067845
"sat14_ctl_4291_567_5_unsat_pre.cnf.primal.hgr","SAT14primal",16,37684,38097,0.0294118,12.751944
"sat14_ctl_4291_567_5_unsat_pre.cnf.primal.hgr","SAT14primal",32,56627,57673,0.0294118,20.710694
"sat14_ctl_4291_567_5_unsat_pre.cnf.primal.hgr","SAT14primal",64,77303,79175,0.0294118,31.741469
"sat14_ctl_4291_567_5_unsat_pre.cnf.primal.hgr","SAT14primal",128,112577,113401.6,0.0252101,42.27468728
"sat14_dated-10-11-u.cnf.dual.hgr","SAT14dual",2,1522,1539.1,0.008918098,7.1274622
"sat14_dated-10-11-u.cnf.dual.hgr","SAT14dual",4,2593,2619.6,0.015095388,8.5010411
"sat14_dated-10-11-u.cnf.dual.hgr","SAT14dual",8,3507,3612.2,0.019540442,10.133729
"sat14_dated-10-11-u.cnf.dual.hgr","SAT14dual",16,4878,4971.6,0.02459712,12.397034
"sat14_dated-10-11-u.cnf.dual.hgr","SAT14dual",32,7278,7392.6,0.0269229,16.195136
"sat14_dated-10-11-u.cnf.dual.hgr","SAT14dual",64,9772,9895.9,0.02901587,22.429477
"sat14_dated-10-11-u.cnf.dual.hgr","SAT14dual",128,12482,12626.4,0.02944287,31.995247
"sat14_dated-10-11-u.cnf.hgr","SAT14literal",2,4218,4293.8,0.017429864,12.8932746
"sat14_dated-10-11-u.cnf.hgr","SAT14literal",4,7093,7187.7,0.025157201,14.4424073
"sat14_dated-10-11-u.cnf.hgr","SAT14literal",8,9683,9786.6,0.02618355,16.225449
"sat14_dated-10-11-u.cnf.hgr","SAT14literal",16,13165,13334.7,0.02906446,18.684384
"sat14_dated-10-11-u.cnf.hgr","SAT14literal",32,18819,19104.4,0.02942372,22.352438
"sat14_dated-10-11-u.cnf.hgr","SAT14literal",64,25747,26019.8,0.02992784,29.727875
"sat14_dated-10-11-u.cnf.hgr","SAT14literal",128,32577,32767.4,0.02972489,40.869544
"sat14_dated-10-11-u.cnf.primal.hgr","SAT14primal",2,5333,5417.5,0.02023825,12.3774321
"sat14_dated-10-11-u.cnf.primal.hgr","SAT14primal",4,9311,9692.5,0.02790358,13.7191268
"sat14_dated-10-11-u.cnf.primal.hgr","SAT14primal",8,13197,13582.3,0.02869226,15.176064
"sat14_dated-10-11-u.cnf.primal.hgr","SAT14primal",16,19086,19365.7,0.0298861,17.57223
"sat14_dated-10-11-u.cnf.primal.hgr","SAT14primal",32,25268,25823.8,0.02954444,21.321508
"sat14_dated-10-11-u.cnf.primal.hgr","SAT14primal",64,32641,33121.7,0.02963467,27.040665
"sat14_dated-10-11-u.cnf.primal.hgr","SAT14primal",128,39998,40388.9,0.0297565,36.361835
"sat14_dated-10-17-u.cnf.dual.hgr","SAT14dual",2,2444,2530.7,0.008141899,14.5970284
"sat14_dated-10-17-u.cnf.dual.hgr","SAT14dual",4,3983,4061.5,0.01748181,16.913121
"sat14_dated-10-17-u.cnf.dual.hgr","SAT14dual",8,5153,5314,0.021056441,19.322553
"sat14_dated-10-17-u.cnf.dual.hgr","SAT14dual",16,6718,6792.2,0.02538589,22.442869
"sat14_dated-10-17-u.cnf.dual.hgr","SAT14dual",32,8885,9048.5,0.02836054,26.859349
"sat14_dated-10-17-u.cnf.dual.hgr","SAT14dual",64,12778,12892.9,0.02925108,34.730224
"sat14_dated-10-17-u.cnf.dual.hgr","SAT14dual",128,17119,17227.5,0.02983506,48.31689
"sat14_dated-10-17-u.cnf.hgr","SAT14literal",2,6560,6659.3,0.019810582,27.3425514
"sat14_dated-10-17-u.cnf.hgr","SAT14literal",4,10604,10866.2,0.024053781,29.999834
"sat14_dated-10-17-u.cnf.hgr","SAT14literal",8,14127,14220.4,0.02731155,32.58119
"sat14_dated-10-17-u.cnf.hgr","SAT14literal",16,17675,17900.1,0.02614227,35.281724
"sat14_dated-10-17-u.cnf.hgr","SAT14literal",32,23943,24162.6,0.02965078,40.135381
"sat14_dated-10-17-u.cnf.hgr","SAT14literal",64,34893,35067.3,0.0299693,48.15862
"sat14_dated-10-17-u.cnf.hgr","SAT14literal",128,47168,47482.7,0.0298299,62.35682
"sat14_dated-10-17-u.cnf.primal.hgr","SAT14primal",2,8353,8609,0.02087878,24.0524112
"sat14_dated-10-17-u.cnf.primal.hgr","SAT14primal",4,13737,14284.9,0.02726972,26.0668911
"sat14_dated-10-17-u.cnf.primal.hgr","SAT14primal",8,18384,19111.4,0.0282543,28.179094
"sat14_dated-10-17-u.cnf.primal.hgr","SAT14primal",16,24747,25153.5,0.02981806,31.085744
"sat14_dated-10-17-u.cnf.primal.hgr","SAT14primal",32,34102,35101,0.02985779,35.805107
"sat14_dated-10-17-u.cnf.primal.hgr","SAT14primal",64,44506,45304.1,0.02977416,43.34247
"sat14_dated-10-17-u.cnf.primal.hgr","SAT14primal",128,57377,57784.1,0.0295429,55.66253
"sat14_E02F20.cnf.dual.hgr","SAT14dual",2,380,380,0.02399696,62.2086
"sat14_E02F20.cnf.dual.hgr","SAT14dual",4,938,957.6,0.01484029,139.76057
"sat14_E02F20.cnf.dual.hgr","SAT14dual",8,1654,1883.1,0.02173077,236.80845
"sat14_E02F20.cnf.dual.hgr","SAT14dual",16,2627,2915.2,0.02733084,311.569
"sat14_E02F20.cnf.dual.hgr","SAT14dual",32,3838,4425.4,0.02695857,477.40321
"sat14_E02F20.cnf.dual.hgr","SAT14dual",64,5492,6166.6,0.029945,677.0164
"sat14_E02F20.cnf.hgr","SAT14literal",2,190,190,0,7.9960231
"sat14_E02F20.cnf.hgr","SAT14literal",4,9498,9964.4,0.0299424,13.045628
"sat14_E02F20.cnf.hgr","SAT14literal",8,15815,16156.7,0.0299424,15.846094
"sat14_E02F20.cnf.hgr","SAT14literal",16,20295,20925,0.0299309,23.43136
"sat14_E02F20.cnf.hgr","SAT14literal",32,24602,25043.6,0.0291411,66.946692
"sat14_E02F20.cnf.hgr","SAT14literal",64,26980,27371.4,0.0276074,96.978353
"sat14_E02F20.cnf.hgr","SAT14literal",128,35851,36382.6,0.0245399,252.280643
"sat14_E02F20.cnf.primal.hgr","SAT14primal",2,190,190,0,18.119491
"sat14_E02F20.cnf.primal.hgr","SAT14primal",4,9058,9216,0.02679462,96.279475
"sat14_E02F20.cnf.primal.hgr","SAT14primal",8,15841,16325.3,0.0299309,127.024089
"sat14_E02F20.cnf.primal.hgr","SAT14primal",16,22628,22946.1,0.0291411,169.230624
"sat14_E02F20.cnf.primal.hgr","SAT14primal",32,32039,32433.5,0.0276074,211.953519
"sat14_E02F20.cnf.primal.hgr","SAT14primal",64,44512,44727.5,0.0245399,274.322213
"sat14_E02F20.cnf.primal.hgr","SAT14primal",128,65066,65755.6,0.0243902,338.1826603
"sat14_E02F22.cnf.dual.hgr","SAT14dual",2,403,454.5,0.01316136,323.03276
"sat14_E02F22.cnf.dual.hgr","SAT14dual",4,756,1134.8,0.01427464582,762.1905
"sat14_E02F22.cnf.dual.hgr","SAT14dual",8,1658,2055.5,0.01489648997,1001.177
"sat14_E02F22.cnf.dual.hgr","SAT14dual",16,2915,3435.9,0.02887798,1087.1739
"sat14_E02F22.cnf.dual.hgr","SAT14dual",32,4117,5342.8,0.02868454,1249.5015
"sat14_E02F22.cnf.hgr","SAT14literal",2,231,231,0,52.735087
"sat14_E02F22.cnf.hgr","SAT14literal",4,14110,14366.3,0.0299101,64.108035
"sat14_E02F22.cnf.hgr","SAT14literal",8,23368,24096.4,0.0297584,78.361122
"sat14_E02F22.cnf.hgr","SAT14literal",16,31076,31807.6,0.0294638,113.21838
"sat14_E02F22.cnf.hgr","SAT14literal",32,38948,39668.6,0.0294464,420.09341
"sat14_E02F22.cnf.hgr","SAT14literal",64,41806,43090.7,0.0282353,746.46326
"sat14_E02F22.cnf.hgr","SAT14literal",128,52441,53682.1,0.028169,1182.49257
"sat14_E02F22.cnf.primal.hgr","SAT14primal",2,231,231,0,99.38815
"sat14_E02F22.cnf.primal.hgr","SAT14primal",4,13594,13759.6,0.02357099,716.95544
"sat14_E02F22.cnf.primal.hgr","SAT14primal",8,22401,22726.5,0.0294638,1520.73175
"sat14_E02F22.cnf.primal.hgr","SAT14primal",16,30238,31085.3,0.0294464,2012.97738
